#	Number	of	strata	
10				
#	SqKm	per	stratum	
1989	9	61	741.0628596	3
1989	9	61	1187.229722	3
1989	9	61	1328.650303	3
1989	9	61	0	3
1989	9	61	834.9422699	3
1989	9	61	2582.441406	3
1989	9	61	21.90265839	3
1989	9	61	68.95544956	3
1989	9	61	78.31681374	3
1989	9	61	73.55870314	3
1989	9	61	45.4909999	3
1989	9	61	110.2555302	3
1989	9	61	65.73583444	3
1989	9	61	135.643889	3
1989	9	61	286.6404389	3
1989	9	61	127.4919371	3
1989	9	61	351.3408655	3
1989	9	61	875.7057217	3
1989	9	61	1282.136285	3
1989	9	61	75.70594838	3
1989	9	61	630.7202344	3
1989	10	62	215.5843642	3
1989	10	62	470.0547254	3
1989	10	62	1920.903943	3
1989	10	62	232.144876	3
1989	10	62	159.9148859	3
1989	10	62	354.0166902	3
1989	10	82	614.7979671	3
1989	10	82	22.81767256	3
1989	10	82	8.57332136	3
1989	10	82	2.456496266	3
1989	10	82	0.522289422	3
1989	10	82	2.72607786	3
1989	10	82	25.44583685	3
1989	10	90	150.48274	3
1989	10	90	88.25013401	3
1989	10	90	341.0540422	3
1990	1	10	0.044956376	3
1990	1	10	34.68863757	3
1990	1	10	6.157931956	3
1990	1	10	0.666514411	3
1990	1	10	0	3
1990	1	10	23.08430881	3
1990	1	10	89.69806121	3
1990	1	10	5.641820628	3
1990	1	10	1.016977903	3
1990	1	10	1.603635073	3
1990	1	10	1.068457799	3
1990	1	10	11.90942827	3
1990	1	10	12.67484734	3
1990	1	10	16.29041951	3
1990	1	10	88.26031428	3
1990	1	10	14.13343119	3
1990	1	10	8.419494859	3
1990	1	10	7.373414403	3
1990	1	10	6.884203564	3
1990	1	10	0.555826536	3
1990	1	10	0.957364594	3
1990	1	10	0.396792395	3
1990	1	10	0.210776183	3
1990	1	10	7.047566424	3
1990	1	10	4.339132897	3
1990	1	10	8.150400434	3
1990	1	10	2.663295636	3
1990	2	20	10.4984188	3
1990	2	20	3.391455604	3
1990	2	20	1.211671071	3
1990	2	20	0.043680013	3
1990	2	20	3.782553829	3
1990	2	20	3.197124585	3
1990	2	20	10.68633116	3
1990	2	20	10.1250083	3
1990	2	20	6.072494973	3
1990	2	20	18.47342071	3
1990	2	20	12.40158849	3
1990	2	20	7.168654815	3
1990	2	20	15.06655376	3
1990	2	20	9.729835799	3
1990	3	31	17.90291974	3
1990	3	31	13.04271075	3
1990	3	31	22.60136371	3
1990	3	31	37.78163235	3
1990	3	31	47.32198188	3
1990	3	31	9.062799346	3
1990	3	31	19.47013004	3
1990	3	31	18.42350513	3
1990	3	31	11.7074429	3
1990	3	31	155.3332788	3
1990	3	31	6078.904844	3
1990	3	31	455.5134977	3
1990	3	31	89.5919932	3
1990	3	31	38.39894033	3
1990	3	31	1.726302586	3
1990	3	31	28.1866204	3
1990	3	31	5.001708613	3
1990	3	31	21.66790751	3
1990	3	31	17.86855384	3
1990	3	31	7.823696709	3
1990	3	31	132.6816504	3
1990	3	31	0	3
1990	3	31	54.90286505	3
1990	3	31	248.2966622	3
1990	3	31	5.037579877	3
1990	3	31	82.32449975	3
1990	3	31	22.63997692	3
1990	3	31	14.79163036	3
1990	3	31	22.46451172	3
1990	3	31	39.55411053	3
1990	3	31	13.60999121	3
1990	3	31	177.7013854	3
1990	4	32	894.5271995	3
1990	4	32	110.3226215	3
1990	4	32	483.6208033	3
1990	5	41	10.79841068	3
1990	5	41	14.94542772	3
1990	5	41	59.44474364	3
1990	5	41	25.60245122	3
1990	5	41	13.72585248	3
1990	5	41	53.42745293	3
1990	5	41	15.54559448	3
1990	5	41	2.813442109	3
1990	5	41	4.733250812	3
1990	5	41	1.237223815	3
1990	5	41	3.347524444	3
1990	5	41	13.61720799	3
1990	5	41	170.0762147	3
1990	5	41	437.3683474	3
1990	5	41	976.2998433	3
1990	5	41	205.3930689	3
1990	5	41	55.80830433	3
1990	5	41	44.05031277	3
1990	5	41	4.972470767	3
1990	5	41	15.09966489	3
1990	5	41	127.9398489	3
1990	6	42	78.19364703	3
1990	6	42	106.5178509	3
1990	6	42	58.24776984	3
1990	6	42	135.9475319	3
1990	6	42	83.51810775	3
1990	6	42	39.60695236	3
1990	6	42	17.94960419	3
1990	6	42	209.3117597	3
1990	6	42	216.4749345	3
1990	6	42	715.9518881	3
1990	6	42	29.16188637	3
1990	6	42	0	3
1990	6	42	13.59488375	3
1990	6	42	101.2462968	3
1990	6	42	308.5718616	3
1990	7	43	0.496538448	3
1990	7	43	0.088692871	3
1990	7	43	0.108248348	3
1990	7	43	0.246675952	3
1990	7	43	2.720849469	3
1990	7	43	2.480805308	3
1990	7	43	75.30981144	3
1990	7	43	90.71707043	3
1990	7	43	493.3124736	3
1990	7	43	341.3224673	3
1990	7	43	199.3528411	3
1990	8	50	642.833744	3
1990	8	50	108.9547809	3
1990	8	50	36.3685995	3
1990	8	50	38.95097741	3
1990	8	50	34.43270893	3
1990	8	50	94.74540331	3
1990	8	50	11.97452777	3
1990	8	50	0.955693691	3
1990	8	50	0.466243141	3
1990	8	50	284.6774206	3
1990	8	50	105.9806516	3
1990	8	50	146.5598431	3
1990	8	50	1287.620588	3
1990	9	61	53.77032845	3
1990	9	61	2322.023404	3
1990	9	61	553.5866962	3
1990	9	61	188.9935633	3
1990	9	61	8885.524723	3
1990	9	61	2243.566314	3
1990	9	61	140.5402328	3
1990	9	61	3216.924426	3
1990	9	61	0	3
1990	9	61	970.6663354	3
1990	9	61	2030.986827	3
1990	9	61	30.08679853	3
1990	9	61	321.9139693	3
1990	9	61	1626.71695	3
1990	9	61	5.305201814	3
1990	9	61	6.787881063	3
1990	9	61	352.5075329	3
1990	9	61	215.1620762	3
1990	9	61	250.2466788	3
1990	9	61	213.2301769	3
1990	9	61	262.7593945	3
1990	9	61	283.728681	3
1990	9	61	567.2464333	3
1990	9	61	289.4671091	3
1990	9	61	1.230443138	3
1990	9	61	2.175951681	3
1990	9	61	26.86723926	3
1990	9	61	0.640514414	3
1990	9	61	20.55997204	3
1990	9	61	35.54180645	3
1990	9	61	109.8586095	3
1990	9	61	649.80442	3
1990	9	61	391.1367608	3
1990	9	61	190.0130249	3
1990	9	61	415.3493565	3
1990	10	62	323.3310209	3
1990	10	62	2072.362441	3
1990	10	62	298.5627012	3
1990	10	62	238.5305865	3
1990	10	82	253.0651981	3
1990	10	82	13.01741019	3
1990	10	82	6.836513228	3
1990	10	82	1.924755521	3
1990	10	82	1.619188342	3
1990	10	82	0	3
1990	10	90	23.6104303	3
1990	10	90	47.25080359	3
1990	10	90	114.2354004	3
1990	1	10	0	3
1990	1	10	20.95701727	3
1990	1	10	8.547073082	3
1990	1	10	0	3
1990	1	10	3.25443543	3
1990	1	10	30.52504654	3
1990	1	10	24.95480235	3
1990	1	10	27.4069274	3
1990	1	10	155.7767668	3
1990	1	10	2.826943612	3
1990	1	10	94.92050394	3
1990	1	10	15.79541155	3
1990	1	10	0	3
1990	1	10	12.90628007	3
1990	1	10	19.17844589	3
1990	1	10	13.86943418	3
1990	1	10	25.06191858	3
1990	1	10	6.12192858	3
1990	1	10	18.33874677	3
1990	1	10	5.24135382	3
1990	1	10	0.92412559	3
1990	1	10	0.310410836	3
1990	1	10	0	3
1990	1	10	2.964299464	3
1990	1	10	0.804934803	3
1990	1	10	3.954723356	3
1990	1	10	8.233237186	3
1990	1	10	6.007776827	3
1990	1	10	16.99932036	3
1990	1	10	13.01570402	3
1990	1	10	4.462500481	3
1990	2	20	6.735954443	3
1990	2	20	0.078500844	3
1990	2	20	0.056596854	3
1990	2	20	0.055678728	3
1990	2	20	2.436733625	3
1990	2	20	0.056406085	3
1990	2	20	8.399910871	3
1990	2	20	2.940091015	3
1990	2	20	3.898682384	3
1990	2	20	6.333150683	3
1990	2	20	21.11612417	3
1990	2	20	0.915090291	3
1990	2	20	3.318724125	3
1990	2	20	3.328282513	3
1990	2	20	6.62495037	3
1990	2	20	9.418486597	3
1990	3	31	10.55954231	3
1990	3	31	78.36584019	3
1990	3	31	20.17854375	3
1990	3	31	2.377284876	3
1990	3	31	16.46568939	3
1990	3	31	32.69950294	3
1990	3	31	18.38833867	3
1990	3	31	39.65864631	3
1990	3	31	164.635896	3
1990	3	31	99.96111881	3
1990	3	31	96.87142108	3
1990	3	31	38.74767678	3
1990	3	31	23.65563721	3
1990	3	31	17.28157579	3
1990	3	31	8.86355297	3
1990	3	31	11.72732093	3
1990	3	31	0.277122043	3
1990	3	31	19.26869095	3
1990	3	31	1.717246606	3
1990	3	31	3.965516331	3
1990	3	31	2.849297896	3
1990	3	31	15.18336576	3
1990	3	31	6.600921113	3
1990	3	31	99.6374038	3
1990	3	31	127.332753	3
1990	3	31	7.804248061	3
1990	3	31	39.61397462	3
1990	3	31	60.17294941	3
1990	3	31	20.80340434	3
1990	3	31	42.89841272	3
1990	3	31	43.91239352	3
1990	3	31	6.823355627	3
1990	3	31	65.86711663	3
1990	3	31	16.71163837	3
1990	3	31	15.86487154	3
1990	3	31	46.00508476	3
1990	4	32	523.0989132	3
1990	4	32	208.3508242	3
1990	4	32	111.0819614	3
1990	4	32	59.08378464	3
1990	4	32	6.216543401	3
1990	5	41	12.50420644	3
1990	5	41	30.46557913	3
1990	5	41	25.10701868	3
1990	5	41	23.55386778	3
1990	5	41	11.89250724	3
1990	5	41	4.91538849	3
1990	5	41	69.227884	3
1990	5	41	656.8095543	3
1990	5	41	3.630274762	3
1990	5	41	0.86778902	3
1990	5	41	0.524355536	3
1990	5	41	0.758916732	3
1990	5	41	1.042152009	3
1990	5	41	12.62190686	3
1990	5	41	0.387072811	3
1990	5	41	0.665110562	3
1990	5	41	0.272614008	3
1990	5	41	0.089112346	3
1990	5	41	8.712898361	3
1990	5	41	181.2447949	3
1990	5	41	229.8355705	3
1990	5	41	0.190486978	3
1990	5	41	0.342706774	3
1990	6	42	45.73716278	3
1990	6	42	42.92618004	3
1990	6	42	108.8014797	3
1990	6	42	49.27542198	3
1990	6	42	11.81703816	3
1990	6	42	13.21568919	3
1990	6	42	112.7754388	3
1990	6	42	158.9996244	3
1990	6	42	53.64445935	3
1990	6	42	10.54773632	3
1990	6	42	37.38444577	3
1990	6	42	25.68113388	3
1990	6	42	88.75712075	3
1990	6	42	370.7539951	3
1990	6	42	1833.517076	3
1990	6	42	613.743532	3
1990	7	43	6.569571403	3
1990	7	43	2.026386154	3
1990	7	43	4.194382347	3
1990	7	43	2.487208215	3
1990	7	43	50.71179922	3
1990	7	43	75.94987726	3
1990	7	43	88.88860408	3
1990	7	43	64.96651173	3
1990	8	50	58.29786463	3
1990	8	50	171.8360786	3
1990	8	50	55.4929048	3
1990	8	50	16.24318898	3
1990	8	50	0.962129117	3
1990	8	50	17.71807505	3
1990	8	50	28.0555137	3
1990	8	50	41.59472387	3
1990	8	50	3.499950731	3
1990	8	50	47.11104919	3
1990	8	50	25.20285864	3
1990	8	50	1907.970186	3
1990	8	50	0	3
1990	9	61	1621.878631	3
1990	9	61	1636.88902	3
1990	9	61	877.0433627	3
1990	9	61	374.3853911	3
1990	9	61	249.9010177	3
1990	9	61	1140.029413	3
1990	9	61	826.5951791	3
1990	9	61	3385.151687	3
1990	9	61	3.888165303	3
1990	9	61	6938.804298	3
1990	9	61	1103.318009	3
1990	9	61	324.4366332	3
1990	9	61	266.3158425	3
1990	9	61	264.4591511	3
1990	9	61	608.2478023	3
1990	9	61	3722.989652	3
1990	9	61	0	3
1990	9	61	0	3
1990	9	61	0.037927796	3
1990	9	61	419.3828594	3
1990	9	61	356.2820411	3
1990	9	61	259.2649712	3
1990	9	61	347.665479	3
1990	9	61	151.6947075	3
1990	9	61	457.0612921	3
1990	10	62	1336.677066	3
1990	10	62	117.7804901	3
1990	10	62	291.371536	3
1990	10	82	0.327764783	3
1990	10	82	0	3
1990	10	82	0	3
1990	10	82	0	3
1990	10	82	2.564227937	3
1990	10	82	13.66380181	3
1990	10	90	26.88984466	3
1990	10	90	240.0132091	3
1990	10	90	294.9846216	3
1990	10	90	269.9799181	3
1990	10	90	242.8569061	3
1991	1	10	5.250650129	3
1991	1	10	2.950316488	3
1991	1	10	5.39608107	3
1991	1	10	13.08428381	3
1991	1	10	15.45000782	3
1991	1	10	5.532539337	3
1991	1	10	1.911087607	3
1991	1	10	3.483302931	3
1991	1	10	6.063262029	3
1991	1	10	2.527586661	3
1991	1	10	0.24107643	3
1991	1	10	1.416561742	3
1991	1	10	0.096484015	3
1991	1	10	0.053660356	3
1991	1	10	3.347789111	3
1991	1	10	2.017319097	3
1991	1	10	6.294872489	3
1991	1	10	3.005697272	3
1991	1	10	9.030279282	3
1991	1	10	8.073684044	3
1991	2	20	0.963789857	3
1991	2	20	1.117790466	3
1991	2	20	0.176549112	3
1991	2	20	6.018097839	3
1991	2	20	1.648783434	3
1991	2	20	0.099966399	3
1991	2	20	1.13375211	3
1991	2	20	1.467524891	3
1991	2	20	0.089404615	3
1991	2	20	14.22120314	3
1991	2	20	7.697765038	3
1991	2	20	18.76163631	3
1991	2	20	13.89377758	3
1991	2	20	24.32434138	3
1991	2	20	60.90597455	3
1991	2	20	65.38888169	3
1991	2	20	24.55754519	3
1991	3	31	2.562007541	3
1991	3	31	21.06055906	3
1991	3	31	76.77833881	3
1991	3	31	71.17220772	3
1991	3	31	64.81500193	3
1991	3	31	91.10781888	3
1991	3	31	17.47747063	3
1991	3	31	78.44531588	3
1991	3	31	10.63930721	3
1991	3	31	58.81674767	3
1991	3	31	71.98247749	3
1991	3	31	17.09038484	3
1991	3	31	2.18878095	3
1991	3	31	5.455438554	3
1991	3	31	11.1700951	3
1991	3	31	94.00438007	3
1991	3	31	45.48248363	3
1991	3	31	97.17480866	3
1991	3	31	176.9981405	3
1991	3	31	124.9395002	3
1991	3	31	52.51830282	3
1991	3	31	6629.31785	3
1991	3	31	79.55170768	3
1991	3	31	599.8029685	3
1991	3	31	36.77439839	3
1991	3	31	9.009076384	3
1991	3	31	60.54574079	3
1991	3	31	13.93597166	3
1991	3	31	51.04020093	3
1991	3	31	357.3135131	3
1991	3	31	79.06573281	3
1991	3	31	461.8749023	3
1991	5	41	12.03640376	3
1991	5	41	93.44150969	3
1991	5	41	99.00196544	3
1991	5	41	28.16965001	3
1991	5	41	19.74454431	3
1991	5	41	7.191172418	3
1991	5	41	11.54887987	3
1991	5	41	6.248987899	3
1991	5	41	3.319399734	3
1991	5	41	2.292338738	3
1991	5	41	3.208018496	3
1991	5	41	1.283641021	3
1991	5	41	1.05928527	3
1991	5	41	1.214599575	3
1991	5	41	1.502740158	3
1991	5	41	29.87151094	3
1991	5	41	4.434100731	3
1991	5	41	266.3945695	3
1991	5	41	41.4989524	3
1991	5	41	36.97456819	3
1991	5	41	72.39685339	3
1991	5	41	64.31998291	3
1991	5	41	211.119736	3
1991	5	41	1012.039533	3
1991	5	41	8.495782683	3
1991	5	41	1.610030772	3
1991	5	41	4.176045716	3
1991	5	41	0.36206	3
1991	5	41	45.94834072	3
1991	6	42	324.154419	3
1991	6	42	18.46158372	3
1991	6	42	89.22143863	3
1991	6	42	129.8353248	3
1991	6	42	142.2220362	3
1991	6	42	33.49079582	3
1991	6	42	80.72518948	3
1991	6	42	386.3999403	3
1991	6	42	264.9101484	3
1991	6	42	131.572385	3
1991	6	42	56.20501429	3
1991	6	42	21.39369653	3
1991	6	42	10.59348841	3
1991	6	42	0.064054778	3
1991	6	42	0.014841792	3
1991	6	42	6.819603124	3
1991	6	42	8.283151412	3
1991	6	42	1.749018539	3
1991	6	42	0	3
1991	6	42	86.63544069	3
1991	7	43	4.347435626	3
1991	7	43	0.778153786	3
1991	7	43	0.824519464	3
1991	7	43	0.629305813	3
1991	7	43	1.647589251	3
1991	7	43	19.8207064	3
1991	7	43	40.75801085	3
1991	7	43	98.71627837	3
1991	7	43	74.40548268	3
1991	7	43	185.6723963	3
1991	7	43	198.2056946	3
1991	7	43	132.7549035	3
1991	8	50	111.2120826	3
1991	8	50	67.25735521	3
1991	8	50	82.89505231	3
1991	8	50	133.0910546	3
1991	8	50	288.0143347	3
1991	8	50	32.35882249	3
1991	8	50	11.92480926	3
1991	8	50	56.11598633	3
1991	8	50	65.42063519	3
1991	8	50	430.1670329	3
1991	9	61	445.9139267	3
1991	9	61	57.53421028	3
1991	9	61	1091.727922	3
1991	9	61	237.4647216	3
1991	9	61	1526.950871	3
1991	9	61	220.2239688	3
1991	9	61	199.2328238	3
1991	9	61	154.2384763	3
1991	9	61	209.2726393	3
1991	9	61	4213.218212	3
1991	9	61	434.994232	3
1991	9	61	393.2569489	3
1991	9	61	293.535849	3
1991	9	61	410.8649168	3
1991	9	61	71.44519385	3
1991	9	61	178.0188174	3
1991	9	61	359.8897086	3
1991	9	61	59.43996838	3
1991	9	61	166.0956118	3
1991	9	61	265.8009917	3
1991	9	61	253.7453184	3
1991	9	61	261.7326422	3
1991	9	61	20.91874758	3
1991	9	61	151.0842448	3
1991	9	61	256.6451276	3
1991	9	61	75.12946321	3
1991	9	61	231.3066095	3
1991	9	61	91.13358294	3
1991	9	61	140.86675	3
1991	9	61	66.46810745	3
1991	9	61	25.95988091	3
1991	9	61	55.28425325	3
1991	9	61	23.48008043	3
1991	9	61	1382.061015	3
1991	9	61	192.7233842	3
1991	9	61	815.0597957	3
1991	9	61	166.1405218	3
1991	9	61	286.0152591	3
1991	9	61	244.2801379	3
1991	10	62	138.84637	3
1991	10	82	0.014506248	3
1991	10	82	0.692286873	3
1991	10	82	0.667708484	3
1991	10	90	37.31525602	3
1991	10	90	26.87763074	3
1991	10	90	46.56716202	3
1991	10	90	24.54640204	3
1991	10	90	290.6258087	3
1991	10	90	55.941155	3
1991	1	10	23.99334983	3
1991	1	10	2.439471192	3
1991	1	10	1.861955135	3
1991	1	10	3.019129544	3
1991	1	10	132.8404906	3
1991	1	10	47.50945787	3
1991	1	10	1.609071716	3
1991	1	10	2.005311481	3
1991	1	10	66.90358285	3
1991	1	10	13.84510156	3
1991	1	10	27.57131265	3
1991	1	10	12.25237844	3
1991	1	10	0	3
1991	1	10	0	3
1991	1	10	12.68313014	3
1991	1	10	57.49440158	3
1991	1	10	48.1280362	3
1991	1	10	0.796266749	3
1991	1	10	15.9465295	3
1991	1	10	77.46368018	3
1991	1	10	15.53761361	3
1991	1	10	11.3182366	3
1991	1	10	41.28479876	3
1991	1	10	0	3
1991	1	10	53.77196491	3
1991	1	10	14.94490465	3
1991	1	10	1.550628442	3
1991	1	10	2.033862	3
1991	1	10	1.715345102	3
1991	1	10	12.55255214	3
1991	1	10	3.055992965	3
1991	1	10	27.06183317	3
1991	1	10	1.38598977	3
1991	1	10	15.97225006	3
1991	1	10	10.64090359	3
1991	1	10	11.51274761	3
1991	1	10	8.191001857	3
1991	1	10	17.87140939	3
1991	2	20	4.326088195	3
1991	2	20	22.70254803	3
1991	2	20	10.09509891	3
1991	2	20	11.38050046	3
1991	2	20	5.653542187	3
1991	2	20	1.175567608	3
1991	2	20	1.437074106	3
1991	2	20	10.56807581	3
1991	2	20	52.06561906	3
1991	2	20	13.53683656	3
1991	2	20	33.75592227	3
1991	2	20	16.32747326	3
1991	2	20	24.11453599	3
1991	2	20	71.19152065	3
1991	3	31	45.27586633	3
1991	3	31	24.81261693	3
1991	3	31	6.242989116	3
1991	3	31	15.3997817	3
1991	3	31	23.96977925	3
1991	3	31	9.898889665	3
1991	3	31	3.835184269	3
1991	3	31	10.86853682	3
1991	3	31	11.61781764	3
1991	3	31	9.018202095	3
1991	3	31	27.7933617	3
1991	3	31	22.22720845	3
1991	3	31	35.41205155	3
1991	3	31	11.26282382	3
1991	3	31	5.408810061	3
1991	3	31	5.795841418	3
1991	3	31	8.572734154	3
1991	3	31	23.44927823	3
1991	3	31	25.38960564	3
1991	3	31	588.181099	3
1991	3	31	320.1527191	3
1991	3	31	248.8983439	3
1991	3	31	9.840307073	3
1991	3	31	129.727982	3
1991	3	31	403.5480344	3
1991	3	31	101.8031438	3
1991	3	31	130.7252847	3
1991	3	31	37.65996782	3
1991	3	31	243.4308283	3
1991	3	31	381.8700853	3
1991	3	31	24.71715215	3
1991	3	31	331.3861283	3
1991	3	31	76.31193584	3
1991	3	31	22.4041798	3
1991	3	31	107.2739713	3
1991	3	31	46.84713303	3
1991	4	32	426.143973	3
1991	4	32	152.8384765	3
1991	4	32	4480.617774	3
1991	4	32	16.30894452	3
1991	4	32	42.8258546	3
1991	4	32	151.8283086	3
1991	4	32	1448.981566	3
1991	5	41	89.18618687	3
1991	5	41	6.297894815	3
1991	5	41	1.194363643	3
1991	5	41	29.37346853	3
1991	5	41	73.75390906	3
1991	5	41	24.62734014	3
1991	5	41	54.88133008	3
1991	5	41	0.392515276	3
1991	5	41	7.200791525	3
1991	5	41	172.168451	3
1991	5	41	25.44969925	3
1991	5	41	0.037302529	3
1991	5	41	0.733149164	3
1991	5	41	0.132761922	3
1991	5	41	3.741337577	3
1991	6	42	218.7423305	3
1991	6	42	180.8954961	3
1991	6	42	12.71667445	3
1991	6	42	5.409163611	3
1991	6	42	62.35095925	3
1991	6	42	286.4891051	3
1991	6	42	20.6467244	3
1991	6	42	11.92033928	3
1991	6	42	37.85710165	3
1991	6	42	12.83480796	3
1991	6	42	37.86336859	3
1991	7	43	51.13483357	3
1991	7	43	56.23132261	3
1991	7	43	4.397536598	3
1991	7	43	7.813507095	3
1991	7	43	4.988366648	3
1991	7	43	5.906892958	3
1991	7	43	20.3855897	3
1991	7	43	58.78190074	3
1991	8	50	100.3556253	3
1991	8	50	207.3882706	3
1991	8	50	44.53242744	3
1991	8	50	70.2155449	3
1991	8	50	80.42984376	3
1991	8	50	45.77464375	3
1991	8	50	128.8824154	3
1991	8	50	31.11305931	3
1991	8	50	30.72056872	3
1991	8	50	431.6159504	3
1991	8	50	62.53175155	3
1991	8	50	534.1395602	3
1991	8	50	2.782306697	3
1991	8	50	25.26821036	3
1991	8	50	270.7261914	3
1991	8	50	104.8788269	3
1991	9	61	44.04189631	3
1991	9	61	267.223224	3
1991	9	61	37.05667886	3
1991	9	61	34.48694653	3
1991	9	61	52.27026533	3
1991	9	61	180.8407187	3
1991	9	61	857.3873457	3
1991	9	61	153.5562675	3
1991	9	61	1070.277007	3
1991	9	61	210.5754035	3
1991	9	61	287.0962061	3
1991	9	61	146.9711248	3
1991	9	61	16.72721372	3
1991	9	61	6.16299938	3
1991	9	61	175.2591446	3
1991	9	61	87.04889552	3
1991	9	61	12.0122546	3
1991	9	61	845.3085915	3
1991	9	61	146.8428636	3
1991	9	61	619.0857806	3
1991	9	61	47.0019023	3
1991	10	62	16.51637698	3
1991	10	62	53.52620073	3
1991	10	62	30.80598334	3
1991	10	62	152.4459736	3
1991	10	62	1225.021237	3
1991	10	62	385.9335603	3
1991	10	82	0.019255942	3
1991	10	82	0.026829854	3
1991	10	82	0.275532122	3
1991	10	82	0.391808481	3
1991	10	82	0.052757826	3
1991	10	82	0.492119464	3
1991	10	82	0.25200667	3
1991	10	82	0.018586956	3
1991	10	82	0.631469323	3
1991	10	90	1.262990895	3
1991	10	90	14.02840337	3
1992	1	10	1.102656567	3
1992	1	10	105.0332365	3
1992	1	10	7.691438133	3
1992	1	10	2.745250845	3
1992	1	10	115.1184865	3
1992	1	10	0	3
1992	1	10	0	3
1992	1	10	97.4346223	3
1992	1	10	21.52642183	3
1992	1	10	119.8952762	3
1992	1	10	11.87038988	3
1992	1	10	21.00352295	3
1992	1	10	5.885645913	3
1992	1	10	4.604059243	3
1992	1	10	10.97029792	3
1992	1	10	10.14448551	3
1992	1	10	7.297891025	3
1992	1	10	5.164736699	3
1992	1	10	13.0315092	3
1992	1	10	3.250915734	3
1992	1	10	0.62302175	3
1992	1	10	0	3
1992	1	10	0	3
1992	1	10	1.31918888	3
1992	1	10	0.064634658	3
1992	1	10	7.708788348	3
1992	1	10	4.069242247	3
1992	1	10	32.21361055	3
1992	1	10	9.923432879	3
1992	1	10	15.28377641	3
1992	1	10	6.114331715	3
1992	1	10	6.623003403	3
1992	1	10	4.436577484	3
1992	2	20	0.188375562	3
1992	2	20	3.569436521	3
1992	2	20	4.056359457	3
1992	2	20	4.378032377	3
1992	2	20	16.14520246	3
1992	2	20	31.57146083	3
1992	3	31	19.32003033	3
1992	3	31	4.46092263	3
1992	3	31	9.84451743	3
1992	3	31	9.765598219	3
1992	3	31	24.82889171	3
1992	3	31	15.66360819	3
1992	3	31	44.95576236	3
1992	3	31	128.9356664	3
1992	3	31	67.16245374	3
1992	3	31	232.0866063	3
1992	3	31	18.0328983	3
1992	3	31	26.69032084	3
1992	3	31	32.02385806	3
1992	3	31	25.82995891	3
1992	3	31	51.94414964	3
1992	3	31	10.20006821	3
1992	3	31	77.15566069	3
1992	3	31	32.26789167	3
1992	3	31	120.9083734	3
1992	3	31	1116.491558	3
1992	3	31	0.608902606	3
1992	3	31	579.4047706	3
1992	3	31	110.5131982	3
1992	3	31	174.7129748	3
1992	3	31	51.60345157	3
1992	3	31	30.34690837	3
1992	3	31	13.18118499	3
1992	3	31	12.51513322	3
1992	3	31	53.1765972	3
1992	3	31	26.27510061	3
1992	3	31	116.9607848	3
1992	3	31	132.5504477	3
1992	3	31	49.17052363	3
1992	3	31	164.8831409	3
1992	3	31	98.11508667	3
1992	3	31	57.91249862	3
1992	3	31	18.16034727	3
1992	4	32	386.5698742	3
1992	4	32	171.1347163	3
1992	4	32	249.4624245	3
1992	4	32	715.0887205	3
1992	4	32	75.51124647	3
1992	5	41	178.13494	3
1992	5	41	133.1095259	3
1992	5	41	62.46048458	3
1992	5	41	17.87283981	3
1992	5	41	30.43338613	3
1992	5	41	22.37608871	3
1992	5	41	9.15347492	3
1992	5	41	5.926019208	3
1992	5	41	5.215906503	3
1992	5	41	12.2614898	3
1992	5	41	13.02649428	3
1992	5	41	5.140761229	3
1992	5	41	0.214752937	3
1992	5	41	1.825188792	3
1992	5	41	102.5393054	3
1992	5	41	4.875414494	3
1992	5	41	0.046084249	3
1992	5	41	0.650346923	3
1992	5	41	1.170256462	3
1992	5	41	0.027389428	3
1992	6	42	31.38428133	3
1992	6	42	41.39189204	3
1992	6	42	18.04741599	3
1992	6	42	17.4323363	3
